popularity,revenue,original_title,cast,homepage,director,tagline,keywords,overview,runtime,genres,production_companies,vote_count,vote_average,release_year,revenue_adj
0.239605,7788597,If Looks Could Kill,Richard Grieco|Gabrielle Anwar|Roger Rees|Linda Hunt|Robin Bartlett,,William Dear,He's having the adventure of someone else's life.,france|spy|kidnapping|teenager|james bond spoof,"Michael Corben, along with the rest of his high-school French class, sets out for a trip to France when he is mistaken for an agent of the same name. He is beseiged by both the good guys and the bad guys. British Intelligence outfits him with a series of James-Bond-like gizmos, and Steranko sends more would-be assassins after him. Can Michael stop the evil Steranko's plans for European domination?",88,Adventure|Action|Comedy,Warner Bros. Pictures,12,5.8,1991,12470266.9053789
0.211558,20246790,Mobsters,Christian Slater|Costas Mandylor|Richard Grieco|Patrick Dempsey|Lara Flynn Boyle,,Michael Karbelnikoff,They didn't take orders...They took over.,historical figure|mafia boss|mobster,"The story of a group of friends in turn of the century New York, from their early days as street hoods to their rise in the world of organized crime...",104,Drama|Action|Thriller|Crime,Universal Pictures,15,6.0,1991,32416990.541063696
0.192123,11511031,Shattered,Tom Berenger|Bob Hoskins|Greta Scacchi|Joanne Whalley|Corbin Bernsen,,Wolfgang Petersen,,riddle|amnesia|wife|plastic surgery|head physician,Dan Merrick comes out from a shattering car accident with amnesia. He finds that he is married to Judith who is trying to help him start his life again. He keeps getting flashbacks about events and places that he can't remember. He meets pet shop owner and part time private detective Gus Klein who is supposedly done some work for him prior to the accident. Klein helps Merrick to find out more...,98,Mystery|Thriller,Palace Pictures|Metro-Goldwyn-Mayer (MGM),11,6.5,1991,18430229.3373364
0.191606,34793160,White Fang,Klaus Maria Brandauer|Ethan Hawke|Seymour Cassel|Susan Hogan|James Remar,,Randal Kleiser,"Where civilization ends, their journey begins.",based on novel|gold|treasure|coffin|human being-animal relationship,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,107,Action|Adventure|Drama|Family,Walt Disney Pictures|Silver Screen Partners IV|Hybrid Productions Inc.,59,6.5,1991,55707079.4241317
0.189644,21830957,Only the Lonely,John Candy|Maureen O'Hara|Ally Sheedy|Anthony Quinn|Jim Belushi,,Chris Columbus,"The Man, The Woman, The Mother.",jealousy|mama's boy|falling in love,"Danny Muldoon (John Candy), a Chicago policeman, still lives with his overbearing mother Rose (Maureen O'Hara). He meets and falls in love with Theresa Luna (Ally Sheedy), whose father owns the local funeral parlour. Naturally, his mother objects to the relationship, and Danny and Theresa must either overcome her objections or give up the romance.",104,Comedy|Romance,Twentieth Century Fox Film Corporation|Hughes Entertainment,13,6.2,1991,34953388.9851857
0.172296,4603929,Dutch,Ed O'Neill|Ethan Embry|JoBeth Williams|Christopher McDonald|Ari Meyers,,Peter Faiman,They're the best of friends... And they've got the scars to prove it.,holiday|bus ride|road|boarding school|prank,"To get to know his girlfriend's son, a man volunteers to pick him up from a prep school....only to learn that her son's not the nicest kid.",107,Comedy,Twentieth Century Fox Film Corporation|Hughes Entertainment,25,6.6,1991,7371317.766654801
0.1523,3752426,Mannequin Two: On the Move,Kristy Swanson|William Ragsdale|Meshach Taylor|Terry Kiser|Stuart Pankin,,Stewart Raffill,A lively comedy about a living doll!,foreigner|department store|magic|mannequin|prince,"Although Jason works as a department store clerk, he is also a reincarnated prince. Long ago, his beloved Jessie was snatched away from him by an evil wizard who used his powers to transform her into wooden statue. Now Jessie is in Jason's department store as a mannequin. When he encounters her, she awakens from her thousand-year sleep. They quickly revive their romance, but the evil wizard has been reincarnated as well, and he's up to no good.",95,Fantasy|Comedy|Science Fiction|Romance,Gladden Entertainment,11,4.8,1991,6007982.40847272
0.070749,1750301,Prospero's Books,John Gielgud|Michael Clark|Michel Blanc|Erland Josephson|Isabelle Pasco,,Peter Greenaway,"A magician's spell, the innocence of young love and a dream of revenge unite to create a tempest.",,An exiled magician finds an opportunity for revenge against his enemies muted when his daughter and the son of his chief enemy fall in love in this uniquely structured retelling of the 'The Tempest'.,120,Drama|Fantasy,Allarts,13,5.4,1991,2802394.40232324
0.275998,14812000,All I Want For Christmas,Harley Jane Kozak|Jamey Sheridan|Thora Birch|Ethan Embry|Kevin Nealon,,Robert Lieberman,How far would you go to make a wish come true?,,Two New York City children who launch a hilarious scheme to get what they most want this holiday season.,92,Drama|Comedy|Family,Paramount Pictures,11,6.0,1991,23715387.1746699
0.062221000000000005,2853801,The Man in the Moon,Reese Witherspoon|Sam Waterston|Tess Harper|Gail Strickland|Jason London,,Robert Mulligan,"Remember when you couldn't wait for your life to begin... and then, one day, it did?",,"Maureen Trant and her younger sibling Dani share a strong connection, but local boy Court Foster threatens to throw their bond off balance. Dani and Court meet first and have a flirtatious rapport -- but when he meets Maureen, he falls hard and they begin a passionate affair. The new couple try to keep their love hidden from Dani, but she soon learns the truth, disavowing her sister. But a heartbreaking accident later reunites the girls.",99,Drama|Family|Romance,Metro-Goldwyn-Mayer (MGM),25,6.9,1991,4569200.35339321
0.048237,4654288,The Hitman,Chuck Norris|Alberta Watson|Michael Parks|Al Waxman|Salim Grant,,Aaron Norris,He's so far undercover he may never get back.,martial arts|paranoia|hitman|revenge|independent film,"After surviving an attempt on his life by his former partner, officer Cliff Garrett (Norris) exacts revenge on those who wronged him by going undercover as a hit man. He works to gain the reputation and trust needed in order to be accepted by the burgeoning Seattle-area criminal underworld, but it is all done in order to take it down from within.",95,Action|Crime|Thriller,Twilight Motion Picture Seven Ltd. Partnership|Cannon Pictures,11,5.2,1991,7451947.20108156
2.1506819999999998,151668774,Big,Tom Hanks|Elizabeth Perkins|Robert Loggia|John Heard|Jared Rushton,,Penny Marshall,You're Only Young Once But For Josh It Might Just Last A Lifetime.,baseball|co-worker|bronx|pinball machine|toy maker,"A young boy, Josh Baskin makes a wish at a carnival machine to be big. He wakes up the following morning to find that it has been granted and his body has grown older overnight. But he is still the same 13-year-old boy inside. Now he must learn how to cope with the unfamiliar world of grown-ups including getting a job and having his first romantic encounter with a woman. What will he find out about this strange world?",104,Fantasy|Drama|Comedy|Romance|Family,Gracie Films|Twentieth Century Fox Film Corporation|American Entertainment Partners II L.P.,564,6.7,1988,279660690.86171204
1.9058830000000002,78756177,The Naked Gun: From the Files of Police Squad!,Leslie Nielsen|Priscilla Presley|Ricardo Montalban|George Kennedy|O.J. Simpson,,David Zucker,The Villain. Even Mother Teresa wanted him dead.,baseball|aquarium|queen elisabeth ii|terrorism|illegal drugs,"When the incompetent Officer Frank Drebin seeks the ruthless killer of his partner, he stumbles upon an attempt to assassinate Queen Elizabeth.",85,Action|Comedy|Crime,Paramount Pictures,543,6.8,1988,145217807.78321102
1.651962,22433275,License to Drive,Corey Haim|Corey Feldman|Carol Kane|Heather Graham|Richard Masur,,Greg Beeman,Some guys get all the brakes!,champagne|ferrari|driving test|underage drinking|drunk driving,"Teenager Les Anderson thinks his life can't get any worse after he flunks his driver's exam, but he's wrong. Even though he didn't receive his license, Les refuses to break his date with the cool Mercedes Lane, and he decides to lift his family's prize luxury car for the occasion. Unfortunately, Mercedes sneaks some booze along and passes out drunk, and a confused Les makes the bad decision of enlisting his rebellious friend, Dean, to help.",90,Comedy|Family,20th Century Fox|Davis Entertainment,52,6.2,1988,41364514.39101621
1.628865,73326666,Beetlejuice,Geena Davis|Alec Baldwin|Winona Ryder|Michael Keaton|Catherine O'Hara,,Tim Burton,"He's guaranteed to put some life, in your afterlife.",minister|giant snake|skeleton|calypso|arts,"Thanks to an untimely demise via drowning, a young couple end up as poltergeists in their New England farmhouse, where they fail to meet the challenge of scaring away the insufferable new owners, who want to make drastic changes. In desperation, the undead newlyweds turn to an expert frightmeister, but he's got a diabolical agenda of his own.",92,Fantasy|Comedy,"Geffen Pictures|Geffen Company, The",739,7.0,1988,135206381.190541
1.4598209999999898,354825435,Rain Man,Dustin Hoffman|Tom Cruise|Valeria Golino|Gerald R. Molen|Jack Murdock,,Barry Levinson,A journey through understanding and fellowship.,individual|mentally disabled|autism|loss of father|yuppie,Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.,133,Drama,United Artists|Star Partners II Ltd.,934,7.4,1988,654259434.360614
1.3925809999999899,11806119,Bloodsport,Jean-Claude Van Damme|Donald Gibb|Ken Siu|Bolo Yeung|Leah Ayres,,Newt Arnold,The true story of an American ninja.,martial arts|biography|sport|sensei|mixed martial arts,"Frank Dux has entered the ""kumite"", an illegal underground martial-arts competition where serious injury and even death are not unknown. Chong Li, a particularly ruthless and vicious fighter is the favorite, but then again Dux has not fought him yet.",92,Action,Cannon Films,180,6.4,1988,21769196.841635898
1.279955,288752301,Coming to America,Eddie Murphy|Arsenio Hall|James Earl Jones|John Amos|Shari Headley,,John Landis,The Four Funniest Men in America are Eddie Murphy.,fast food restaurant|prince|heir to the throne|fish out of water|new york city,"Prince Akeem, heir to the throne of Zamunda, leaves the tropical paradise kingdom in search of his queen. What better place than Queens, New York to find his bride? Joined by his loyal servant and friend, Semmi, Akeem attempts to blend in as an ordinary American and begin his search.",116,Comedy|Romance,Paramount Pictures|Eddie Murphy Productions,500,6.4,1988,532427775.710571
1.183033,189015611,Rambo III,Sylvester Stallone|Richard Crenna|Kurtwood Smith|Spiros FocÃ¡s|Sasson Gabai,,Peter MacDonald,The first was for himself. The second for his country. This time it's to save his friend.,competition|submachine gun|union of soviet socialist republics|liberation|russian,"Combat has taken its toll on Rambo, but he's finally begun to find inner peace in a monastery. When Rambo's friend and mentor Col. Trautman asks for his help on a top secret mission to Afghanistan, Rambo declines but must reconsider when Trautman is captured.",102,Action|Adventure|Thriller|War,TriStar Pictures|Carolco Pictures,385,5.7,1988,348524188.34682995
1.144528,216614388,Twins,Arnold Schwarzenegger|Danny DeVito|Kelly Preston|Chloe Webb|David Caruso,,Ivan Reitman,Only their mother can tell them apart.,perfection|delivery|low intelligence|jet engine|twins separated at birth,Julius and Vincent Benedict are the results of an experiment that would allow for the perfect child. Julius was planned and grows to athletic proportions. Vincent is an accident and is somewhat smaller in stature. Vincent is placed in an orphanage while Julius is taken to a south seas island and raised by philosophers. Vincent becomes the ultimate low life and is about to be killed by loan sharks.,107,Comedy|Drama,Universal Pictures,287,5.5,1988,399413325.50540096
1.1155979999999999,329803958,Who Framed Roger Rabbit,Bob Hoskins|Christopher Lloyd|Joanna Cassidy|Charles Fleischer|Kathleen Turner,,Robert Zemeckis,"It's the story of a man, a woman, and a rabbit in a triangle of trouble.",falsely accused person|film business|hiding place|suspicion of murder|mental breakdown,"'Toon star Roger is worried that his wife Jessica is playing pattycake with someone else, so the studio hires detective Eddie Valiant to snoop on her. But the stakes are quickly raised when Marvin Acme is found dead and Roger is the prime suspect.",104,Fantasy|Animation|Comedy|Crime|Family,Amblin Entertainment|Silver Screen Partners III|Touchstone Pictures|Walt Disney Feature Animation,723,6.9,1988,608122557.535853
1.1011030000000002,84460846,The Land Before Time,Gabriel Damon|Candace Hutson|Judith Barsi|Will Ryan|Pat Hingle,,Don Bluth,A new adventure is born.,vulkan|loss of mother|tyrannosaurus rex|earthquake|primitive time,"An orphaned brontosaurus named Littlefoot sets off in search of the legendary Great Valley. A land of lush vegetation where the dinosaurs can thrive and live in peace. Along the way he meets four other young dinosaurs, each onea different species, and they encounter several obstacles as they learn to worktogether in order to survive.",69,Animation|Adventure|Family,Universal Pictures|Amblin Entertainment|Sullivan Bluth Studios|U-Drive Productions,340,6.9,1988,155736595.74201298
1.0798860000000001,171504781,Cocktail,Tom Cruise|Bryan Brown|Elisabeth Shue|Lisa Banes|Kelly Lynch,,Roger Donaldson,"When he pours, he reigns.",new york|night life|jamaica|bartender|ambition,A talented New York bartender takes a job at a bar in Jamaica and falls in love.,104,Drama|Romance,Touchstone Pictures,175,5.5,1988,316236126.102969
1.055087,60328000,Scrooged,Bill Murray|Karen Allen|John Forsythe|Bobcat Goldthwait|Carol Kane,,Richard Donner,The spirits will move you in odd and hysterical ways.,holiday|tv ratings|comedy|scrooge|christmas carol,"In this modern take on Charles Dickens' ""A Christmas Carol,"" Frank Cross (Bill Murray) is a wildly successful television executive whose cold ambition and curmudgeonly nature has driven away the love of his life, Claire Phillips (Karen Allen). But after firing a staff member, Eliot Loudermilk (Bobcat Goldthwait), on Christmas Eve, Frank is visited by a series of ghosts who give him a chance to re-evaluate his actions and right the wrongs of his past.",101,Fantasy|Comedy|Drama,Paramount Pictures,205,6.6,1988,111238257.64099199
0.891508,44196684,Child's Play,Catherine Hicks|Chris Sarandon|Alex Vincent|Brad Dourif|Dinah Manoff,,Tom Holland,Chucky is one mean S.O.B.,gun|birthday|voodoo|toy|stalker,"A single mother gives her son a beloved doll for his birthday, only to discover that it is possessed with the soul of a serial killer.",87,Horror|Thriller,United Artists,254,6.2,1988,81493868.87795909
0.869474,57269863,Willow,Warwick Davis|Val Kilmer|Joanne Whalley|Jean Marsh|Patricia Hayes,,Ron Howard,Adventure doesn't come any bigger than this.,prophecy|falsely accused person|baby|monster|hero,"Fearful of a prophecy stating that a girl child will be born to bring about her downfall, the evil Queen Bavmorda imprisons all pregnant women within the formidable stronghold of Nockmaar. A child, Elora Danan, is born in the Nockmaar dungeons and identified as the prophesied child by a birthmark on her arm. However, before the black sorceress arrives to claim the child, Elora's mother convinces her reluctant midwife to escape with the baby. Willow, a timid farmer and aspiring sorcerer, is entrusted with delivering the royal infant from evil.",126,Adventure|Drama|Action,Lucasfilm|Metro-Goldwyn-Mayer (MGM)|Imagine Films Entertainment,250,6.7,1988,105599386.279311
0.8383200000000001,239606210,Crocodile Dundee II,Paul Hogan|Linda Kozlowski|John Meillon|Ernie Dingo|Charles S. Dutton,,John Cornell,The world's favourite adventurer is back for more! much more!,new york|crocodile|australia|large knife|aftercreditsstinger,Australian outback expert protects his New York love from gangsters who've followed her down under.,110,Adventure|Comedy,Paramount Pictures,159,5.5,1988,441807739.695691
0.78304,72500000,A Nightmare on Elm Street 4: The Dream Master,Robert Englund|Tuesday Knight|Ken Sagoes|Rodney Eastman|Lisa Wilcox,,Renny Harlin,Terror beyond your wildest dreams.,killing|return|nightmare|halloween|supernatural powers,"Dream demon Freddy Krueger is resurrected from his apparent demise, and rapidly tracks down and kills the remainder of the Elm Street kids. However, Kristen, who can draw others into her dreams, wills her special ability to her friend Alice. Alice soon realizes that Freddy is taking advantage of that unknown power to pull a new group of children into his foul domain.",99,Horror|Thriller,New Line Cinema,135,5.9,1988,133682099.174047
0.777228,42039085,Dirty Rotten Scoundrels,Steve Martin|Michael Caine|Glenne Headly|Anton Rodgers|Barbara Harris,,Frank Oz,Nice guys finish last. Meet the winners.,competition|luxury|seduction|con man|money,"Two con men try to settle their rivalry by betting on who can swindle a young American heiress out of $50,000 first.",110,Crime|Comedy,Orion Pictures,86,6.7,1988,77515491.45043051
0.75639,50888000,Bull Durham,Kevin Costner|Susan Sarandon|Tim Robbins|Trey Wilson|Robert Wuhl,,Ron Shelton,Romance is a lot like baseball. It's not whether you win or lose. It's how you play the game.,love triangle|poem|jealousy|age difference|baseball,"Veteran catcher Crash Davis is brought to the minor league Durham Bulls to help their up and coming pitching prospect, ""Nuke"" Laloosh. Their relationship gets off to a rocky start and is further complicated when baseball groupie Annie Savoy sets her sights on the two men.",108,Comedy|Romance,Orion Pictures|The Mount Company,81,6.3,1988,93831926.3830196
0.753578,34994648,Red Heat,Arnold Schwarzenegger|Jim Belushi|Ed O'Ross|Peter Boyle|Laurence Fishburne,,Walter Hill,Moscow's toughest detective. Chicago's craziest cop. There's only one thing worse than making them mad. Making them partners.,usa|police brutality|cold war|russia|drug dealer,A tough Russian policeman is forced to partner up with a cocky Chicago police detective when he is sent to Chicago to apprehend a Georgian drug lord who killed his partner and fled the country.,104,Comedy|Action|Crime,TriStar Pictures|Oak Pictures|Carolco Entertainment|Lone Wolf,172,5.6,1988,64526317.3034052
0.7273970000000001,62493712,A Fish Called Wanda,John Cleese|Jamie Lee Curtis|Kevin Kline|Michael Palin|Maria Aitken,,Charles Crichton,"A tale of murder, lust, greed, revenge, and seafood.",robbery|infidelity|cheating|heart attack|heist,"A diamond advocate is attempting to steal a collection of diamonds, yet troubles arise when he realizes that he is not the only one after the diamonds.",108,Comedy|Crime,Metro-Goldwyn-Mayer (MGM)|Prominent Features,270,6.8,1988,115231594.55639099
0.7268899999999989,19510371,Police Academy 5: Assignment Miami Beach,Bubba Smith|David Graf|Michael Winslow|Leslie Easterbrook|G. W. Bailey,,Alan Myerson,Hold everything! The cadets are dropping in on Miami Beach for an all new adventure.,handcuffs|police operation|investigation|police everyday life|miami beach,"The Police Academy misfits travel to Miami, Florida for their academy's commanding officer, Lassard, to receive a prestigious lifetime award pending his retirement, which takes a turn involving a group of jewel thieves after their stolen loot that Lassard unknowingly has in his possession.",90,Action|Comedy|Crime,Warner Bros.,85,4.8,1988,35974997.944061495
0.689972,21630088,Short Circuit 2,Fisher Stevens|Michael McKean|Cynthia Gibb|Jack Weston|Tim Blaney,,Kenneth Johnson,The adventures of America's most electric leading man continue.,robbery|helicopter|boat|hustler|hitman,Robot Johnny Five comes to the city and gets manipulated by criminals who want him for their own purposes.,110,Comedy|Family|Science Fiction|Drama,David Foster Productions|TriStar Pictures,86,5.4,1988,39883525.0918534
0.669161,8247943,The Blob,"Kevin Dillon|Shawnee Smith|Donovan Leitch, Jr.|Jeffrey DeMunn|Candy Clark",,Chuck Russell,"Scream now, while there's still room to breathe.  Terror has no shape.",killing|slime|disgust|remake,"Remake of the 1958 horror sci-fi about a deadly blob which is the spawn of a secret government germ warfare project which consumes everyone in its path. Teenagers try in vain to warn the townsfolk, who refuse to take them seriously, while government agents try to cover up the evidence and confine the creature.",95,Horror|Science Fiction,TriStar Pictures|Palisades California Inc.,65,6.0,1988,15208308.056660501
0.657109,25024919,Cocoon: The Return,Don Ameche|Wilford Brimley|Courteney Cox|Hume Cronyn|Jack Gilford,,Daniel Petrie,"This holiday season, journey to the most wonderful place in the universe... home.",return|pregnant|shape shifting alien|pregnant woman|expectant father,"The old age pensioners that left at the end of the first film come back to earth to visit their relatives. Will they all decide to go back to the planet where no-one grows old, or will they be tempted to stay back on earth, or will they?",116,Comedy|Drama|Science Fiction,Twentieth Century Fox Film Corporation|Zanuck/Brown Productions,46,5.7,1988,46143223.497662105
0.634251,5596267,"Elvira, Mistress of the Dark",Cassandra Peterson|Susan Kellermann|Jeff Conaway|Daniel Greene|Edie McClurg,,James Signorelli,Elvira makes her big screen debut in her new comedy.,hostess,When her great aunt dies famed horror hostess Elvira heads for the uptight new England town to Falwell to claim her inheritance of a haunted house a witches cookbook and a punk rock poodle. But once the stuffy locals get an eyeful of the scream queens ample assets all hell busts out &amp; breaks loose.,96,Fantasy|Horror|Comedy|Science Fiction,NBC Productions,38,6.1,1988,10318906.4841165
0.616772,1108462,Heathers,Winona Ryder|Christian Slater|Shannen Doherty|Lisanne Falk|Kim Walker,,Michael Lehmann,"Best friends, social trends, and occasional murder.",suicide|diary|friendship|high school|black comedy,"A girl who half-heartedly tries to be part of the ""in crowd"" of her school meets a rebel who teaches her a more devious way to play social politics; killing the popular kids.",102,Comedy|Drama,New World Pictures|Cinemarque Entertainment,194,7.1,1988,2043883.13123673
0.5887560000000001,34604000,Mississippi Burning,Gene Hackman|Willem Dafoe|Frances McDormand|Brad Dourif|R. Lee Ermey,,Alan Parker,1964. When America was at War with Itself.,suicide|ku klux klan|mississippi|sheriff|shotgun,"Two FBI agents investigating the murder of civil rights workers during the 60s seek to breach the conspiracy of silence in a small Southern town where segregation divides black and white. The younger agent trained in FBI school runs up against the small town ways of his, former Sheriff, partner.",128,Thriller|Crime|Drama,Orion Pictures|Metro-Goldwyn-Mayer (MGM),144,7.1,1988,63806004.963017
0.573639999999999,2983784,Fright Night Part 2,Roddy McDowall|William Ragsdale|Traci Lind|Julie Carmen|Jon Gries,,Tommy Lee Wallace,Welcome back...,,"Four vampires move into a large house in an American town. Led by the seducive Regina, they seem to be particularly interested in Charlie and his girlfriend Alex, since Charlie killed Regina's brother. Charlie is bitten by her and transformed into a vampire. She kidnaps him and takes him to the house. Is this the end for Charlie?",104,Comedy|Horror,Vista Organization,32,6.6,1988,5501772.53244049
0.572843,103173635,Working Girl,Harrison Ford|Melanie Griffith|Sigourney Weaver|Alec Baldwin|Joan Cusack,,Mike Nichols,For anyone who's ever won. For anyone who's ever lost. And for everyone who's still in there trying.,clerk|new york city|working woman,"Witty, romantic look at life in the corporate jungle. Tess McGill is an ambitious secretary with a unique approach for climbing the ladder to success. When her classy, but villainous boss breaks a leg skiing, Tess takes over her office, her apartment and even her wardrobe. She creates a deal with a handsome investment banker that will either take her to the top, or finish her off for good.",114,Comedy|Drama|Romance,20th Century Fox,116,6.4,1988,190240939.396096
0.540362,13008928,They Live,Roddy Piper|Keith David|Meg Foster|George Buck Flower|Peter Jason,http://www.theofficialjohncarpenter.com/they-live/,John Carpenter,Who are they? And what do they want?,dystopia|social commentary|alien invasion|sunglasses,"Nada, a down-on-his-luck construction worker, discovers a pair of special sunglasses. Wearing them, he is able to see the world as it really is: people being bombarded by media and government with messages like ""Stay Asleep"", ""No Imagination"", ""Submit to Authority"". Even scarier is that he is able to see that some usually normal-looking people are in fact ugly aliens in charge of the massive campaign to keep humans subdued.",94,Action|Horror|Science Fiction|Thriller,Universal Pictures|Alive Films|Larry Franco Productions,229,6.9,1988,23987045.5592281
0.5385220000000001,7282851,Phantasm II,James Le Gros|Reggie Bannister|Angus Scrimm|Paula Irvine|Samantha Phillips,http://phantasm.com,Don Coscarelli,The ball is back!,portal|undertaker|evil|tall man|sentinals,"Mike, after his release from a psychiatric hospital, teams up with his old pal Reggie to hunt down the Tall Man, who is at it again. A mysterious, beautiful girl has also become part of Mike's dreams, and they must find her before the Tall Man does.",97,Action|Horror|Science Fiction|Thriller,Universal Pictures|Spacegate Productions|Starway International Inc.,25,6.1,1988,13428783.5814042
0.513842,17768757,Halloween 4: The Return of Michael Myers,Donald Pleasence|Ellie Cornell|Danielle Harris|George P. Wilbur|Michael Pataki,,Dwight H. Little,Horror has returned to Haddonfield.,sheriff|halloween|murder|serial killer|masked killer,"The legend of that creepy masked-man, Michael Myers, comes to life once again in this fourth installment of the successful horror franchise. This time, it's Michael's niece, Jamie, who can't seem to escape her crazy uncle. With Michael on the loose, Jamie enlists the help of good old Dr. Loomis to stop the murderer. This time, though, there seems to be no end to Michael's madness.",88,Horror|Thriller,Dimension Films,92,5.9,1988,32763651.5237731
0.49929799999999996,20256975,Action Jackson,Carl Weathers|Craig T. Nelson|Vanity|Sharon Stone|Thomas F. Wilson,,Craig R. Baxley,It's Time For,showdown|suspicion of murder|boxer|suspension|organized crime,Vengence drives a tough Detroit cop to stay on the trail of a power hungry auto magnate who's systematically eliminating his competition.,96,Action|Adventure|Comedy|Crime|Drama,Silver Pictures|Lorimar Motion Pictures,22,5.4,1988,37351654.3574648
0.497587,21486757,Married to the Mob,Michelle Pfeiffer|Matthew Modine|Oliver Platt|Alec Baldwin|Dean Stockwell,,Jonathan Demme,They're her family... Whether she likes it or not.,blackmail|loss of husband|love|murder|mafia,"Angela de Marco is fed up with her gangster husband's line of work and wants no part of the crime world. When her husband is killed for having an affair with the mistress of mob boss Tony ""The Tiger"" Russo, Angela and her son depart for New York City to make a fresh start. Unfortunately, Tony has set his sights upon Angela -- and so has an undercover FBI agent looking to use her to bust Tony.",104,Action|Comedy|Thriller|Crime|Romance,Orion Pictures|Mysterious Arts|Orion Pictures Corporation,25,6.0,1988,39619238.3476228
0.48513599999999996,19170001,Friday the 13th Part VII: The New Blood,Kane Hodder|Lar Park Lincoln|Susan Jennifer Sullivan|Kevin Spirtas|Terry Kiser,,John Carl Buechler,"Jason is back, but this time someone's waiting!",lake|mask|telekinesis|psychopath|slasher,"Tina possesses the gift of telekinesis, allowing her to move things and see the future, using the power of her mind. But when a devious doctor tries to exploit her ability, the gift becomes a hellish curse. Tina unwittingly unchains the merciless bloodthirsty Jason Voorhees from his watery grave, igniting a bloodbath that ends in the ultimate showdown in strength of mind versus pure evil matter.",88,Horror|Thriller,Paramount Pictures,81,5.4,1988,35347392.7565322
0.481627,34670720,Dangerous Liaisons,Glenn Close|John Malkovich|Michelle Pfeiffer|Swoosie Kurtz|Keanu Reeves,,Stephen Frears,Lust. Seduction. Revenge. The Game As You've Never Seen It Played Before.,lovesickness|sexuality|cheating|wedding vows|marriage proposal,Dangerous Liaisons is the film based on the novel of the same name by Choderlos de Laclos set in 18th century France. Marquise de Merteuilâ€™s asks her ex-lover Vicomte de Valmont to seduce the future wife of another ex-lover of hers in return for one last night with her. Yet things donâ€™t go as planned in this love triangle drama.,119,Drama|Romance,Lorimar Film Entertainment|Warner Bros.|NFH Productions,124,6.7,1988,63929029.3720776
0.480782,13854000,My Stepmother is an Alien,Dan Aykroyd|Kim Basinger|Jon Lovitz|Alyson Hannigan|Seth Green,,Richard Benjamin,Man's closest encounter.,alien|sneeze|jimmy durante spoof|levitation|message,"Trying to rescue her home planet from destruction, a gorgeous extraterrestrial named Celeste arrives on Earth and begins her scientific research. She woos quirky scientist Dr. Steve Mills, a widower with a young daughter. Before long, Celeste finds herself in love with Steve and her new life on Earth, where she experiences true intimacy for the first time. But when she loses sight of her mission, she begins to question where she belongs.",108,Comedy|Science Fiction,Weintraub Entertainment Group|The Catalina Production Group,65,5.6,1988,25545266.233893104
0.469728,17637950,Frantic,Harrison Ford|Emmanuelle Seigner|Betty Buckley|John Mahoney|Jimmie Ray Weeks,,Roman Polanski,They've taken his wife. Now he's taking action.,wife husband relationship|married couple|wife|man-woman relation|man looking for wife,"Ford plays an American doctor whose wife suddenly vanishes in Paris. To find her, he navigates a puzzling web of language, locale, laissez-faire cops, triplicate-form filling bureaucrats and a defiant, mysterious waif who knows more than she tells.",120,Thriller|Action|Crime|Drama|Mystery,The Mount Company|Warner Bros.,87,6.4,1988,32522457.670715697
0.46290600000000004,5935269,Mac and Me,Jade Calegory|Lauren Stanley|Christine Ebersole|Jonathan Ward|Tina Caspary,,Stewart Raffill,Eric's new in the neighborhood. Mac's new on the planet.,nasa|extraterrestrial,"A Mysterious Alien Creature (MAC) escaping from nefarious NASA agents, is befriended by a young boy in a wheelchair. Together, they try to find MAC's family from whom he has been separated.",95,Family|Fantasy|Science Fiction,Orion Pictures,15,4.3,1988,10943989.2287261
0.410654,12706478,D.O.A.,Dennis Quaid|Meg Ryan|Charlotte Rampling|Daniel Stern|Jane Kaczmarek,,Annabel Jankel|Rocky Morton,"Someone poisoned Dexter Cornell. He's got to find out who. He's got to find out why. He's got to find out now. In 24 hours, he'll be Dead On Arrival.",toxication|professor for literature|race against time|culprit|suspense,"Dexter Cornell, an English Professor becomes embroiled in a series of murders involving people around him. Dexter has good reason to want to find the murderer but hasn't much time. He finds help and comfort from one of his student, Sydney Fuller.",96,Thriller|Mystery,Bigelow Productions|Touchstone Pictures,14,5.6,1988,23429360.7192945
0.41036999999999996,9205924,Return of the Living Dead Part II,James Karen|Thom Mathews|Suzanne Snyder|Michael Kenworthy|Marsha Dietlein,,Ken Wiederhorn,Just when you thought it was safe to be dead.,undead|zombies,"A group of kids discover one of the drums containing a rotting corpse and release the 2-4-5 Trioxin gas into the air, causing the dead to once again rise from the grave and seek out brains.",89,Comedy|Horror,Greenfox,35,6.1,1988,16974720.6228516
